# Logfile created on 2022-01-07 16:26:45 +0000 by logger.rb/v1.4.2
[2022-01-07T16:26:45+00:00] INFO: Started Chef Infra Zero at chefzero://localhost:1 with repository at /opt/gitlab/embedded
  One version per cookbook

[2022-01-07T16:26:46+00:00] INFO: *** Chef Infra Client 15.17.4 ***
[2022-01-07T16:28:14+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/run] group changed to 0
[2022-01-07T16:28:14+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/run] mode changed to 755
[2022-01-07T16:28:14+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/env] created directory /opt/gitlab/sv/alertmanager/env
[2022-01-07T16:28:14+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/env] owner changed to 0
[2022-01-07T16:28:14+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/env] group changed to 0
[2022-01-07T16:28:14+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/env] mode changed to 755
[2022-01-07T16:28:14+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/control] created directory /opt/gitlab/sv/alertmanager/control
[2022-01-07T16:28:14+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/control] owner changed to 0
[2022-01-07T16:28:14+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/control] group changed to 0
[2022-01-07T16:28:14+00:00] INFO: directory[/opt/gitlab/sv/alertmanager/control] mode changed to 755
[2022-01-07T16:28:14+00:00] INFO: link[/opt/gitlab/init/alertmanager] created
[2022-01-07T16:28:14+00:00] INFO: template[/opt/gitlab/sv/alertmanager/run] sending run action to ruby_block[restart_service] (delayed)
[2022-01-07T16:28:14+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/config] sending create action to ruby_block[reload_log_service] (delayed)
[2022-01-07T16:28:14+00:00] INFO: link[/opt/gitlab/service/alertmanager] created
[2022-01-07T16:28:18+00:00] INFO: ruby_block[wait for alertmanager service socket] called
[2022-01-07T16:28:19+00:00] INFO: ruby_block[reload_log_service] called
[2022-01-07T16:28:19+00:00] INFO: template[/opt/gitlab/sv/alertmanager/log/run] sending run action to ruby_block[restart_log_service] (delayed)
[2022-01-07T16:28:20+00:00] INFO: ruby_block[restart_log_service] called
[2022-01-07T16:28:21+00:00] INFO: directory[/opt/gitlab/etc/postgres-exporter/env] created directory /opt/gitlab/etc/postgres-exporter/env
[2022-01-07T16:28:21+00:00] INFO: file[/opt/gitlab/etc/postgres-exporter/env/SSL_CERT_DIR] created file /opt/gitlab/etc/postgres-exporter/env/SSL_CERT_DIR
[2022-01-07T16:28:21+00:00] INFO: file[/opt/gitlab/etc/postgres-exporter/env/SSL_CERT_DIR] updated file contents /opt/gitlab/etc/postgres-exporter/env/SSL_CERT_DIR
[2022-01-07T16:28:21+00:00] INFO: file[/opt/gitlab/etc/postgres-exporter/env/DATA_SOURCE_NAME] created file /opt/gitlab/etc/postgres-exporter/env/DATA_SOURCE_NAME
[2022-01-07T16:28:21+00:00] INFO: file[/opt/gitlab/etc/postgres-exporter/env/DATA_SOURCE_NAME] updated file contents /opt/gitlab/etc/postgres-exporter/env/DATA_SOURCE_NAME
[2022-01-07T16:28:21+00:00] INFO: directory[/opt/gitlab/sv/postgres-exporter] created directory /opt/gitlab/sv/postgres-exporter
[2022-01-07T16:28:21+00:00] INFO: directory[/opt/gitlab/sv/postgres-exporter] owner changed to 0
[2022-01-07T16:28:21+00:00] INFO: directory[/opt/gitlab/sv/postgres-exporter] group changed to 0
[2022-01-07T16:28:21+00:00] INFO: directory[/opt/gitlab/sv/postgres-exporter] mode changed to 755
[2022-01-07T16:28:21+00:00] INFO: template[/opt/gitlab/sv/postgres-exporter/run] created file /opt/gitlab/sv/postgres-exporter/run
[2022-01-07T16:28:21+00:00] INFO: template[/opt/gitlab/sv/postgres-exporter/run] updated file contents /opt/gitlab/sv/postgres-exporter/run
[2022-01-07T16:28:21+00:00] INFO: template[/opt/gitlab/sv/postgres-exporter/run] owner changed to 0
[2022-01-07T16:28:21+00:00] INFO: template[/opt/gitlab/sv/postgres-exporter/run] group changed to 0
[2022-01-07T16:28:21+00:00] INFO: template[/opt/gitlab/sv/postgres-exporter/run] mode changed to 755
[2022-01-07T16:28:21+00:00] INFO: directory[/opt/gitlab/sv/postgres-exporter/log] created directory /opt/gitlab/sv/postgres-exporter/log
[2022-01-07T16:28:21+00:00] INFO: directory[/opt/gitlab/sv/postgres-exporter/log] owner changed to 0
[2022-01-07T16:28:21+00:00] INFO: directory[/opt/gitlab/sv/postgres-exporter/log] group changed to 0
[2022-01-07T16:28:21+00:00] INFO: directory[/opt/gitlab/sv/postgres-exporter/log] mode changed to 755
[2022-01-07T16:28:21+00:00] INFO: directory[/opt/gitlab/sv/postgres-exporter/log/main] created directory /opt/gitlab/sv/postgres-exporter/log/main
[2022-01-07T16:28:21+00:00] INFO: directory[/opt/gitlab/sv/postgres-exporter/log/main] owner changed to 0
[2022-01-07T16:28:21+00:00] INFO: directory[/opt/gitlab/sv/postgres-exporter/log/main] group changed to 0
[2022-01-07T16:28:21+00:00] INFO: directory[/opt/gitlab/sv/postgres-exporter/log/main] mode changed to 755
[2022-01-07T16:28:21+00:00] INFO: template[/opt/gitlab/sv/postgres-exporter/log/config] created file /opt/gitlab/sv/postgres-exporter/log/config
[2022-01-07T16:28:21+00:00] INFO: template[/opt/gitlab/sv/postgres-exporter/log/config] updated file contents /opt/gitlab/sv/postgres-exporter/log/config
[2022-01-07T16:28:21+00:00] INFO: template[/opt/gitlab/sv/postgres-exporter/log/config] owner changed to 0
[2022-01-07T16:28:21+00:00] INFO: template[/opt/gitlab/sv/postgres-exporter/log/config] group changed to 0
[2022-01-07T16:28:21+00:00] INFO: template[/opt/gitlab/sv/postgres-exporter/log/config] mode changed to 644
[2022-01-07T16:28:21+00:00] INFO: template[/opt/gitlab/sv/postgres-exporter/log/config] sending create action to ruby_block[verify_chown_persisted_on_postgres-exporter] (immediate)
[2022-01-07T16:28:21+00:00] INFO: ruby_block[verify_chown_persisted_on_postgres-exporter] called
[2022-01-07T16:28:21+00:00] INFO: template[/opt/gitlab/sv/postgres-exporter/log/run] created file /opt/gitlab/sv/postgres-exporter/log/run
[2022-01-07T16:28:21+00:00] INFO: template[/opt/gitlab/sv/postgres-exporter/log/run] updated file contents /opt/gitlab/sv/postgres-exporter/log/run
[2022-01-07T16:28:21+00:00] INFO: template[/opt/gitlab/sv/postgres-exporter/log/run] owner changed to 0
[2022-01-07T16:28:21+00:00] INFO: template[/opt/gitlab/sv/postgres-exporter/log/run] group changed to 0
[2022-01-07T16:28:21+00:00] INFO: template[/opt/gitlab/sv/postgres-exporter/log/run] mode changed to 755
[2022-01-07T16:28:21+00:00] INFO: directory[/opt/gitlab/sv/postgres-exporter/env] created directory /opt/gitlab/sv/postgres-exporter/env
[2022-01-07T16:28:21+00:00] INFO: directory[/opt/gitlab/sv/postgres-exporter/env] owner changed to 0
[2022-01-07T16:28:21+00:00] INFO: directory[/opt/gitlab/sv/postgres-exporter/env] group changed to 0
[2022-01-07T16:28:21+00:00] INFO: directory[/opt/gitlab/sv/postgres-exporter/env] mode changed to 755
[2022-01-07T16:28:21+00:00] INFO: directory[/opt/gitlab/sv/postgres-exporter/control] created directory /opt/gitlab/sv/postgres-exporter/control
[2022-01-07T16:28:21+00:00] INFO: directory[/opt/gitlab/sv/postgres-exporter/control] owner changed to 0
[2022-01-07T16:28:21+00:00] INFO: directory[/opt/gitlab/sv/postgres-exporter/control] group changed to 0
[2022-01-07T16:28:21+00:00] INFO: directory[/opt/gitlab/sv/postgres-exporter/control] mode changed to 755
[2022-01-07T16:28:21+00:00] INFO: link[/opt/gitlab/init/postgres-exporter] created
[2022-01-07T16:28:21+00:00] INFO: template[/opt/gitlab/sv/postgres-exporter/run] sending run action to ruby_block[restart_service] (delayed)
[2022-01-07T16:28:21+00:00] INFO: template[/opt/gitlab/sv/postgres-exporter/log/config] sending create action to ruby_block[reload_log_service] (delayed)
[2022-01-07T16:28:21+00:00] INFO: link[/opt/gitlab/service/postgres-exporter] created
[2022-01-07T16:28:25+00:00] INFO: ruby_block[wait for postgres-exporter service socket] called
[2022-01-07T16:28:26+00:00] INFO: ruby_block[reload_log_service] called
[2022-01-07T16:28:26+00:00] INFO: template[/opt/gitlab/sv/postgres-exporter/log/run] sending run action to ruby_block[restart_log_service] (delayed)
[2022-01-07T16:28:26+00:00] INFO: ruby_block[restart_log_service] called
[2022-01-07T16:28:26+00:00] INFO: directory[/opt/gitlab/etc/grafana/env] created directory /opt/gitlab/etc/grafana/env
[2022-01-07T16:28:26+00:00] INFO: directory[/opt/gitlab/etc/grafana/env] owner changed to 992
[2022-01-07T16:28:26+00:00] INFO: directory[/opt/gitlab/etc/grafana/env] mode changed to 700
[2022-01-07T16:28:26+00:00] INFO: ruby_block[populate Grafana configuration options] called
[2022-01-07T16:28:26+00:00] INFO: file[/opt/gitlab/etc/grafana/env/SSL_CERT_DIR] created file /opt/gitlab/etc/grafana/env/SSL_CERT_DIR
[2022-01-07T16:28:26+00:00] INFO: file[/opt/gitlab/etc/grafana/env/SSL_CERT_DIR] updated file contents /opt/gitlab/etc/grafana/env/SSL_CERT_DIR
[2022-01-07T16:28:26+00:00] INFO: template[/var/opt/gitlab/grafana/grafana.ini] backed up to /opt/gitlab/embedded/cookbooks/cache/backup/var/opt/gitlab/grafana/grafana.ini.chef-20220107162826.853160
[2022-01-07T16:28:26+00:00] INFO: template[/var/opt/gitlab/grafana/grafana.ini] updated file contents /var/opt/gitlab/grafana/grafana.ini
[2022-01-07T16:28:26+00:00] INFO: template[/var/opt/gitlab/grafana/grafana.ini] not queuing delayed action restart on runit_service[grafana] (delayed), as it's already been queued
[2022-01-07T16:28:26+00:00] INFO: directory[/opt/gitlab/sv/grafana] created directory /opt/gitlab/sv/grafana
[2022-01-07T16:28:26+00:00] INFO: directory[/opt/gitlab/sv/grafana] owner changed to 0
[2022-01-07T16:28:26+00:00] INFO: directory[/opt/gitlab/sv/grafana] group changed to 0
[2022-01-07T16:28:26+00:00] INFO: directory[/opt/gitlab/sv/grafana] mode changed to 755
[2022-01-07T16:28:26+00:00] INFO: template[/opt/gitlab/sv/grafana/run] created file /opt/gitlab/sv/grafana/run
[2022-01-07T16:28:26+00:00] INFO: template[/opt/gitlab/sv/grafana/run] updated file contents /opt/gitlab/sv/grafana/run
[2022-01-07T16:28:26+00:00] INFO: template[/opt/gitlab/sv/grafana/run] owner changed to 0
[2022-01-07T16:28:26+00:00] INFO: template[/opt/gitlab/sv/grafana/run] group changed to 0
[2022-01-07T16:28:26+00:00] INFO: template[/opt/gitlab/sv/grafana/run] mode changed to 755
[2022-01-07T16:28:26+00:00] INFO: directory[/opt/gitlab/sv/grafana/log] created directory /opt/gitlab/sv/grafana/log
[2022-01-07T16:28:26+00:00] INFO: directory[/opt/gitlab/sv/grafana/log] owner changed to 0
[2022-01-07T16:28:26+00:00] INFO: directory[/opt/gitlab/sv/grafana/log] group changed to 0
[2022-01-07T16:28:26+00:00] INFO: directory[/opt/gitlab/sv/grafana/log] mode changed to 755
[2022-01-07T16:28:26+00:00] INFO: directory[/opt/gitlab/sv/grafana/log/main] created directory /opt/gitlab/sv/grafana/log/main
[2022-01-07T16:28:26+00:00] INFO: directory[/opt/gitlab/sv/grafana/log/main] owner changed to 0
[2022-01-07T16:28:26+00:00] INFO: directory[/opt/gitlab/sv/grafana/log/main] group changed to 0
[2022-01-07T16:28:26+00:00] INFO: directory[/opt/gitlab/sv/grafana/log/main] mode changed to 755
[2022-01-07T16:28:27+00:00] INFO: template[/opt/gitlab/sv/grafana/log/config] created file /opt/gitlab/sv/grafana/log/config
[2022-01-07T16:28:27+00:00] INFO: template[/opt/gitlab/sv/grafana/log/config] updated file contents /opt/gitlab/sv/grafana/log/config
[2022-01-07T16:28:27+00:00] INFO: template[/opt/gitlab/sv/grafana/log/config] owner changed to 0
[2022-01-07T16:28:27+00:00] INFO: template[/opt/gitlab/sv/grafana/log/config] group changed to 0
[2022-01-07T16:28:27+00:00] INFO: template[/opt/gitlab/sv/grafana/log/config] mode changed to 644
[2022-01-07T16:28:27+00:00] INFO: template[/opt/gitlab/sv/grafana/log/config] sending create action to ruby_block[verify_chown_persisted_on_grafana] (immediate)
[2022-01-07T16:28:27+00:00] INFO: ruby_block[verify_chown_persisted_on_grafana] called
[2022-01-07T16:28:27+00:00] INFO: template[/opt/gitlab/sv/grafana/log/run] created file /opt/gitlab/sv/grafana/log/run
[2022-01-07T16:28:27+00:00] INFO: template[/opt/gitlab/sv/grafana/log/run] updated file contents /opt/gitlab/sv/grafana/log/run
[2022-01-07T16:28:27+00:00] INFO: template[/opt/gitlab/sv/grafana/log/run] owner changed to 0
[2022-01-07T16:28:27+00:00] INFO: template[/opt/gitlab/sv/grafana/log/run] group changed to 0
[2022-01-07T16:28:27+00:00] INFO: template[/opt/gitlab/sv/grafana/log/run] mode changed to 755
[2022-01-07T16:28:27+00:00] INFO: directory[/opt/gitlab/sv/grafana/env] created directory /opt/gitlab/sv/grafana/env
[2022-01-07T16:28:27+00:00] INFO: directory[/opt/gitlab/sv/grafana/env] owner changed to 0
[2022-01-07T16:28:27+00:00] INFO: directory[/opt/gitlab/sv/grafana/env] group changed to 0
[2022-01-07T16:28:27+00:00] INFO: directory[/opt/gitlab/sv/grafana/env] mode changed to 755
[2022-01-07T16:28:27+00:00] INFO: directory[/opt/gitlab/sv/grafana/control] created directory /opt/gitlab/sv/grafana/control
[2022-01-07T16:28:27+00:00] INFO: directory[/opt/gitlab/sv/grafana/control] owner changed to 0
[2022-01-07T16:28:27+00:00] INFO: directory[/opt/gitlab/sv/grafana/control] group changed to 0
[2022-01-07T16:28:27+00:00] INFO: directory[/opt/gitlab/sv/grafana/control] mode changed to 755
[2022-01-07T16:28:27+00:00] INFO: link[/opt/gitlab/init/grafana] created
[2022-01-07T16:28:27+00:00] INFO: template[/opt/gitlab/sv/grafana/run] sending run action to ruby_block[restart_service] (delayed)
[2022-01-07T16:28:27+00:00] INFO: template[/opt/gitlab/sv/grafana/log/config] sending create action to ruby_block[reload_log_service] (delayed)
[2022-01-07T16:28:27+00:00] INFO: link[/opt/gitlab/service/grafana] created
[2022-01-07T16:28:31+00:00] INFO: ruby_block[wait for grafana service socket] called
[2022-01-07T16:28:32+00:00] INFO: ruby_block[reload_log_service] called
[2022-01-07T16:28:32+00:00] INFO: template[/opt/gitlab/sv/grafana/log/run] sending run action to ruby_block[restart_log_service] (delayed)
[2022-01-07T16:28:32+00:00] INFO: ruby_block[restart_log_service] called
[2022-01-07T16:28:32+00:00] INFO: templatesymlink[Create a gitlab.yml and create a symlink to Rails root] sending run action to execute[clear the gitlab-rails cache] (delayed)
[2022-01-07T16:29:09+00:00] INFO: execute[clear the gitlab-rails cache] ran successfully
[2022-01-07T16:29:09+00:00] INFO: env_dir[/opt/gitlab/etc/gitlab-workhorse/env] sending restart action to runit_service[gitlab-workhorse] (delayed)
[2022-01-07T16:29:10+00:00] INFO: env_dir[/opt/gitlab/etc/gitlab-exporter/env] sending restart action to runit_service[gitlab-exporter] (delayed)
[2022-01-07T16:29:10+00:00] INFO: env_dir[/opt/gitlab/etc/redis-exporter/env] sending restart action to runit_service[redis-exporter] (delayed)
[2022-01-07T16:29:11+00:00] INFO: env_dir[/opt/gitlab/etc/prometheus/env] sending restart action to runit_service[prometheus] (delayed)
[2022-01-07T16:29:11+00:00] INFO: env_dir[/opt/gitlab/etc/alertmanager/env] sending restart action to runit_service[alertmanager] (delayed)
[2022-01-07T16:29:11+00:00] INFO: env_dir[/opt/gitlab/etc/postgres-exporter/env] sending restart action to runit_service[postgres-exporter] (delayed)
[2022-01-07T16:29:12+00:00] INFO: env_dir[/opt/gitlab/etc/grafana/env] sending restart action to runit_service[grafana] (delayed)
[2022-01-07T16:29:13+00:00] INFO: Chef Infra Client Run complete in 146.405267027 seconds
[2022-01-07T16:29:14+00:00] INFO: Running report handlers
[2022-01-07T16:29:14+00:00] INFO: Report handlers complete
[2022-01-07T16:29:14+00:00] WARN: This release of Chef Infra Client became end of life (EOL) on May 1st 2021. Please update to a supported release to receive new features, bug fixes, and security updates.
